paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk
36915383,S. cerevisiae,2023,Comput Struct Biotechnol J,yeast_model_organism,True,True,,It is a well‑characterized and popular model for studying histone modifications and chromatin inheritance,biological,well_characterized,well-characterized and popular model system for investigating histone modifications and the inheritance of chromatin states,1.0,False
36915383,S. cerevisiae,2023,Comput Struct Biotechnol J,yeast_model_organism,True,True,,Data from this organism have yielded essential information for understanding epigenetic interactions in eukaryotes,biological,epigenetic_insight,The data obtained from this model organism have provided essential and critical information for understanding the complexity of epigenetic interactions and regulation in eukaryotes,1.0,False
36912239,S. cerevisiae,2023,Essays Biochem,yeast_model_organism,True,True,,easy genetic manipulation,biological,genetic_manipulation,ease of genetic manipulation,1.0,False
36912239,S. cerevisiae,2023,Essays Biochem,yeast_model_organism,True,True,,rapid growth rate,biological,growth_rate,rapid growth rate,1.0,False
36912239,S. cerevisiae,2023,Essays Biochem,yeast_model_organism,True,True,,similarity to higher eukaryotes,biological,phylogenetic_similarity,relative similarity to higher eukaryotes,1.0,False
36912239,S. cerevisiae,2023,Essays Biochem,yeast_model_organism,True,True,,historical importance in discovering protein functions relevant to human health,historical,research_impact,"Historically, Saccharomyces cerevisiae has played a major role in discovering the function of complex proteins and pathways that are important for human health and disease",1.0,False
36861989,S. cerevisiae,2023,mBio,yeast_model_organism,True,True,,"The pH‑dependent MAPK response is conserved in the fungal model organism Saccharomyces cerevisiae, so it was used for comparative analysis.",technical,conserved_response,this response is conserved in the fungal model organism Saccharomyces cerevisiae,1.0,False
36841230,S. cerevisiae,2023,Metallomics,yeast_model_organism,True,True,,S. cerevisiae provides an insightful model organism to test the new antimicrobial nanomaterials,biological,model_organism,Saccharomyces cerevisiae provides an insightful model organism to test these new materials,1.0,False
36829151,S. cerevisiae,2023,BMC Genomics,yeast_model_organism,True,True,,"S. cerevisiae is chosen because its stress response has been extensively studied, providing a well‑characterized model for further investigation.",biological,stress_response,The stress response of Saccharomyces cerevisiae has been extensively studied in the past decade.,1.0,False
36708363,S. cerevisiae,2023,Curr Protoc,yeast_model_organism,True,True,,It is a model organism where many gene expression control methods are already widely practiced,technical,existing_methods,a number of methods to control gene expression are widely practiced,1.0,False
36702867,S. cerevisiae,2023,Sci Rep,yeast_model_organism,False,True,explanation,,,,,,
36650116,S. cerevisiae,2023,ACS Synth Biol,yeast_model_organism,True,True,,Many gene expression knockdown tools have already been developed and characterized in S. cerevisiae,technical,tool_availability,Numerous tools for gene expression knockdown have been developed and characterized in the model organism Saccharomyces cerevisiae,1.0,False
36613877,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,True,True,,Yeast mutants with known phenotypes enable assessment of human PANK gene function and conservation,biological,phenotypic_assay,"Here we used three yeast mutants carrying missense mutations in the yeast PanK gene, CAB1, which are associated with defective growth at high temperature and iron, mitochondrial dysfunction, increased iron content, and oxidative stress, to assess the cellular function of human PANK genes and functional conservation of the CoA-controlled processes between humans and yeast.",1.0,False
36607068,S. cerevisiae,2023,Genetics,yeast_model_organism,True,True,,It is an early-established model organism knowledgebase,historical,early_knowledgebase,one of the first model organism knowledgebases,1.0,False
36579679,S. cerevisiae,2023,Microsc Res Tech,yeast_model_organism,False,True,explanation,,,,,,
36533830,S. cerevisiae,2022,J Vis Exp,yeast_model_organism,True,True,,"widely used model organism in genetics, evolution, and molecular biology",historical,established_model,"Saccharomyces cerevisiae is a widely used model organism in genetics, evolution, and molecular biology.",1.0,False
36533830,S. cerevisiae,2022,J Vis Exp,yeast_model_organism,True,True,,ease of performing evolution experiments,technical,experimental_convenience,The ease of performing evolution experiments ... allow for the study of the evolution of reproductive barriers.,0.703,False
36533830,S. cerevisiae,2022,J Vis Exp,yeast_model_organism,True,True,,short generation time enables study of reproductive barriers,biological,growth_kinetics,the short generation time of the organism allow for the study of the evolution of reproductive barriers.,1.0,False
36529401,S. cerevisiae,2023,Biochim Biophys Acta Mol Cell Res,yeast_model_organism,True,True,,"S. cerevisiae was chosen as a eukaryotic model organism to study TEMPO effects on physiology, lifespan, and transcription",technical,model_organism_selection,"eukaryotic model organism, namely the Saccharomyces cerevisiae yeast",1.0,False
36499480,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,False,True,No explicit justification provided in the abstract.,,,,,,
36478443,S. cerevisiae,2023,Adv Sci (Weinh),yeast_model_organism,False,True,no explicit justification provided,,,,,,
36454288,S. cerevisiae,2023,Amino Acids,yeast_model_organism,True,True,,"Stress signaling pathways are well conserved among eukaryotes, making yeast an ideal model organism.",biological,conserved_stress_signaling,"Since stress signaling pathways are well conserved among eukaryotes, yeast is an ideal model organism to study the implications of PRMTs and methylarginines during stress.",1.0,False
36425962,S. cerevisiae,2022,Data Brief,yeast_model_organism,True,True,,chosen because cell cycle mechanisms are conserved across evolution,biological,conserved_mechanisms,This dataset is of broad interest as the molecular mechanisms governing cell cycle progression are conserved throughout evolution.,1.0,False
36398741,S. cerevisiae,2022,FEMS Yeast Res,yeast_model_organism,True,True,,"It is the primary model organism for yeast research, and its physiology is used to extrapolate to other yeasts.",biological,model_organism,"Saccharomyces cerevisiae is the model organism to most yeast researchers, and information obtained from its physiology is generally extrapolated to other yeasts.",1.0,False
36367334,S. cerevisiae,2022,ACS Synth Biol,yeast_model_organism,True,True,,It is an important model organism and chassis,technical,chassis,important model organism and chassis Saccharomyces cerevisiae,1.0,False
36321881,S. cerevisiae,2022,Bioinformatics,yeast_model_organism,True,True,,Saccharomyces cerevisiae was chosen because it is a well‑studied yeast model organism,biological,model_organism,a well-studied yeast model organism,1.0,False
36291091,S. cerevisiae,2022,Cells,yeast_model_organism,False,True,explanation,,,,,,
36267181,S. cerevisiae,2022,Front Microbiol,yeast_model_organism,True,True,,The study used yeast because reverse genetics offers advantages.,technical,reverse_genetics,which was motivated by the benefits of reverse genetics.,1.0,False
36267181,S. cerevisiae,2022,Front Microbiol,yeast_model_organism,True,True,,Yeast was chosen since homologous genes from a common ancestor may share expression similarities.,biological,homology_expression_similarity,the principle that the homologous genes of the common ancestor may have similarities in expression,1.0,False
36245002,S. cerevisiae,2022,BMC Bioinformatics,yeast_model_organism,True,True,,chosen because it is a well‑studied yeast model organism,biological,model_organism,a well‑studied yeast model organism,0.971,False
36232965,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,True,True,,ease of manipulation,technical,genetic_manipulation,its ease of manipulation,1.0,False
36232965,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,True,True,,well‑annotated genome,technical,genome_annotation,well‑annotated genome,0.952,False
36232965,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,True,True,,expansive molecular toolbox,technical,molecular_toolbox,expansive molecular toolbox,1.0,False
36232965,S. cerevisiae,2022,Int J Mol Sci,yeast_model_organism,True,True,,strong conservation of basic eukaryotic biology,biological,conserved_biology,its strong conservation of basic eukaryotic biology,1.0,False
36190134,S. cerevisiae,2022,mSphere,yeast_model_organism,True,True,,Saccharomyces cerevisiae is a well‑established model organism,technical,established_model,well‑established model organism Saccharomyces cerevisiae,0.964,False
36190134,S. cerevisiae,2022,mSphere,yeast_model_organism,True,True,,Yeast research commonly uses conventional fluorescent protein tags and small epitope tags,technical,common_tag_usage,"In yeast research, conventional fluorescent protein tags and small epitope tags are widely used",1.0,False
36181361,S. cerevisiae,2022,Aging Cell,yeast_model_organism,True,True,,has a relatively short lifespan,biological,short_lifespan,has relatively short lifespan,1.0,False
36181361,S. cerevisiae,2022,Aging Cell,yeast_model_organism,True,True,,is genetically tractable,technical,genetic_tractability,is genetically tractable,1.0,False
36162502,S. cerevisiae,2022,J Biol Chem,yeast_model_organism,False,True,explanation,,,,,,
36129294,S. cerevisiae,2022,mBio,yeast_model_organism,True,True,,S. cerevisiae is a popular industrial and model organism,technical,model_organism_popularity,"Saccharomyces cerevisiae, a popular industrial and model organism",1.0,False
36129294,S. cerevisiae,2022,mBio,yeast_model_organism,True,True,,It has a typical eukaryotic genome with high genetic redundancy,biological,genetic_redundancy,has a typical eukaryotic genome characterized by a high genetic redundancy,1.0,False
36120300,S. cerevisiae,2022,Front Pharmacol,yeast_model_organism,True,True,,Yeast is a simplified eukaryotic model that shares similarities with human cellular processes,biological,eukaryotic_similarity,"As a simplified eukaryotic model, yeast serves as a versatile tool to examine functional property of bioactive compounds and to gain better understanding of fundamental cellular processes, because they share similarities with the processes in humans.",1.0,False
36120300,S. cerevisiae,2022,Front Pharmacol,yeast_model_organism,True,True,,"Aging is well conserved between yeast and humans, making yeast a powerful tool for studying anti‑aging compounds",biological,conserved_aging,"In fact, aging is a well-conserved phenomenon between yeast and humans, making yeast a powerful genetic tool to examine functional properties of key compounds obtained from plant extracts.",1.0,False
36095197,S. cerevisiae,2022,Proc Natl Acad Sci U S A,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
36087779,S. cerevisiae,2022,J Mol Biol,yeast_model_organism,False,True,explanation,,,,,,
36055214,S. cerevisiae,2022,Am J Hum Genet,yeast_model_organism,True,True,,important model organism for mitochondrial osmotic regulation,biological,mitochondrial_osmoregulation,which is an important model organism for mitochondrial osmotic regulation,1.0,False
35999198,S. cerevisiae,2022,Nat Commun,yeast_model_organism,True,True,,Conserved enzymes and cofactors make S. cerevisiae a useful model organism,biological,conserved_mechanisms,"The numerous enzymes and cofactors involved in eukaryotic DNA replication are conserved from yeast to human, and the budding yeast Saccharomyces cerevisiae (S.c.) has been a useful model organism for these studies.",1.0,False
35950759,S. cerevisiae,2022,mSystems,yeast_model_organism,True,True,,"S. cerevisiae is a well‑studied, major workhorse providing existing knowledge that can be transferred to S. pombe",technical,knowledge_transfer,we leverage existing knowledge of S. cerevisiae to generate a manually curated high-quality reconstruction of S. pombe's metabolic network,1.0,False
35950759,S. cerevisiae,2022,mSystems,yeast_model_organism,True,True,,"S. cerevisiae is a major workhorse in metabolism research and industrial applications, making it a useful reference for the lesser‑studied S. pombe",technical,model_organism_selection,"unlike the baker's yeast, Saccharomyces cerevisiae, a major workhorse in these areas",1.0,False
35898904,S. cerevisiae,2022,Front Microbiol,yeast_model_organism,True,True,,S. cerevisiae was chosen because it is a well‑known model organism that does not degrade lignocellulose,technical,model_organism,a well-known model organism unable to degrade lignocellulose,1.0,False
35848833,S. cerevisiae,2022,J Vis Exp,yeast_model_organism,False,True,no explicit justification provided,,,,,,
35796990,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is a eukaryotic model organism.,biological,model_organism,eukaryotic model organism Saccharomyces cerevisiae,1.0,False
35776712,S. cerevisiae,2022,PLoS Comput Biol,yeast_model_organism,True,True,,"Yeast is generally harmless to prion proteins, making it an ideal model for studying protein dynamics of these diseases",biological,harmlessness,but are generally harmless to Baker's yeast (Saccharomyces cerevisiae). This makes yeast an ideal model organism for investigating the protein dynamics associated with these diseases.,1.0,False
35712810,S. cerevisiae,2022,FEBS Open Bio,yeast_model_organism,True,True,,It is an important model organism and typical fungal representative for eukaryote studies,biological,model_organism,Saccharomyces cerevisiae is an important model organism and a typical fungal representative for studies of eukaryotes.,1.0,False
35708612,S. cerevisiae,2022,G3 (Bethesda),yeast_model_organism,True,True,,Its genetic tractability makes it a key model organism,biological,genetic_tractability,The genetic tractability of the yeast Saccharomyces cerevisiae has made it a key model organism,1.0,False
35706506,S. cerevisiae,2022,Front Bioeng Biotechnol,yeast_model_organism,False,True,no explicit justification provided,,,,,,
35688911,S. cerevisiae,2022,Sci Rep,yeast_model_organism,True,True,,Saccharomyces cerevisiae is used because it is a eukaryotic model organism,biological,model_organism,eukaryotic model organism Saccharomyces cerevisiae,1.0,False
35678541,S. cerevisiae,2022,RNA Biol,yeast_model_organism,True,True,,S. cerevisiae is the best-studied organism for ribosome biogenesis and RNA helicase roles,technical,well_studied,is the organism in which ribosome biogenesis and the role of RNA helicases in this process is best studied,1.0,False
35663480,S. cerevisiae,2022,Eng Life Sci,yeast_model_organism,False,True,explanation,,,,,,
35651815,S. cerevisiae,2022,Front Mol Biosci,yeast_model_organism,True,True,,availability of published kinetic models and proteomics/fluxomics datasets,technical,data_availability,by combining published kinetic models and calibrating the model parameters to published proteomics and fluxomics datasets,1.0,False
35644909,S. cerevisiae,2022,Angew Chem Int Ed Engl,yeast_model_organism,True,True,,to explore an alternative life form,technical,model_organism_selection,"To explore this alternative life form, we created a model organism Saccharomyces cerevisiae",1.0,False
35638611,S. cerevisiae,2022,mBio,yeast_model_organism,False,True,no explicit justification provided,,,,,,
35581201,S. cerevisiae,2022,Sci Data,yeast_model_organism,True,True,,It serves as a model organism for studying colony-scale morphology.,biological,colony_morphology,Baker's yeast (Saccharomyces cerevisiae) is a model organism for studying the morphology that emerges at the scale of multi-cell colonies.,1.0,False
35497361,S. cerevisiae,2022,Front Bioeng Biotechnol,yeast_model_organism,True,True,,widely used in industrial biotechnology,technical,industrial_biotechnology,a eukaryotic model organism widely used in industrial biotechnology,1.0,False
35455001,S. cerevisiae,2022,Life (Basel),yeast_model_organism,True,True,,S. cerevisiae is considered an ideal host for metabolic engineering to produce value-added chemicals.,biological,metabolic_engineering,considered ideal hosts for metabolic engineering to produce value-added chemicals,1.0,False
35417718,S. cerevisiae,2022,Cell Rep,yeast_model_organism,False,True,explanation,,,,,,
35404229,S. cerevisiae,2022,Elife,yeast_model_organism,True,True,,larger mitochondrial genome,biological,mtDNA_size,its much larger mtDNA,1.0,False
35404229,S. cerevisiae,2022,Elife,yeast_model_organism,True,True,,ease of artificially competing mutant and wild-type mtDNA copies,technical,mtDNA_competition,ease of artificially competing mutant and wild-type mtDNA copies in cells,1.0,False
35361237,S. cerevisiae,2022,J Nanobiotechnology,yeast_model_organism,True,True,,S. cerevisiae is favored because versatile microfluidic chips enable cell dynamics assays and replicative lifespan determination at single-cell resolution,technical,microfluidic_compatibility,thanks to versatile microfluidic chips for cell dynamics assay and replicative lifespan (RLS) determination at single-cell resolution,1.0,False
35351659,S. cerevisiae,2022,J Proteomics,yeast_model_organism,True,True,,Yeast is a widely used model organism for studying higher eukaryotes,biological,model_organism,The single-celled eukaryote yeast is a widely used model organism for higher eukaryotes,1.0,False
35351659,S. cerevisiae,2022,J Proteomics,yeast_model_organism,True,True,,Yeast serves as a cell factory because it can grow efficiently under both aerobic and anaerobic conditions,economic,cell_factory_growth,yeast is a widely employed cell factory because it is one of the few eukaryotic organisms that can efficiently grow under both aerobic and anaerobic conditions,1.0,False
35351659,S. cerevisiae,2022,J Proteomics,yeast_model_organism,True,True,,"Yeast has a strong cell wall, making it relevant for evaluating sample preparation protocols",technical,cell_wall_strength,"when working with unicellular organisms with strong cell walls, such as found in the model organism and cell factory Saccharomyces cerevisiae",1.0,False
35333620,S. cerevisiae,2022,CRISPR J,yeast_model_organism,True,True,,It is a well-established model organism,biological,model_organism,"well-established model organism: baker's yeast, Saccharomyces cerevisiae",1.0,False
35269484,S. cerevisiae,2022,Cells,yeast_model_organism,True,True,,yeast is used because it serves as an aging model organism,biological,model_organism,using yeast as an aging model organism,1.0,False
35205876,S. cerevisiae,2022,J Fungi (Basel),yeast_model_organism,True,True,,It is an important model organism for studying eukaryotic cell biology.,biological,eukaryotic_cell_biology,Baker's yeast Saccharomyces cerevisiae is an important model organism that is applied to study various aspects of eukaryotic cell biology.,1.0,False
35124045,S. cerevisiae,2022,Sci Total Environ,yeast_model_organism,True,True,,S. cerevisiae was chosen because it serves as a eukaryote model organism for studying toxic effects of paraquat metabolites,biological,model_organism,eukaryote model organism using Saccharomyces cerevisiae,1.0,False
35062691,S. cerevisiae,2021,Vaccines (Basel),yeast_model_organism,True,True,,chosen because it is a popular model organism,historical,model_organism,"Saccharomyces cerevisiae, a popular model organism",1.0,False
35049969,S. cerevisiae,2021,J Fungi (Basel),yeast_model_organism,True,True,,"Purine auxotrophy is common in eukaryotic parasites and typical in budding yeast, making S. cerevisiae a suitable model",biological,purine_auxotrophy,Purine auxotrophy is an abundant trait among eukaryotic parasites and a typical marker for many budding yeast strains.,1.0,False
35048533,S. cerevisiae,2022,Microb Biotechnol,yeast_model_organism,False,True,The abstract does not contain any explicit statement explaining why Saccharomyces cerevisiae was chosen as the model organism.,,,,,,
34978383,S. cerevisiae,2022,J Biophotonics,yeast_model_organism,True,True,,It is attractive for use in the fermentation industry,economic,fermentation_industry,Saccharomyces cerevisiae is an attractive organism used in the fermentation industry,1.0,False
34978383,S. cerevisiae,2022,J Biophotonics,yeast_model_organism,True,True,,It serves as an important model organism for virus research,biological,virus_research,is an important model organism for virus research,1.0,False
34933452,S. cerevisiae,2021,mBio,yeast_model_organism,True,True,,It is used because it serves as a model organism for aging and longevity studies.,biological,aging_longevity,Saccharomyces cerevisiae is a model organism for aging and longevity studies.,1.0,False
34897464,S. cerevisiae,2022,Genetics,yeast_model_organism,True,True,,to provide fundamental understanding of eukaryotic genetics and cellular processes,biological,eukaryotic_genetics,"Saccharomyces cerevisiae is used to provide fundamental understanding of eukaryotic genetics, gene product function, and cellular biological processes.",1.0,False
34896703,S. cerevisiae,2022,J Hazard Mater,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
34856917,S. cerevisiae,2022,Curr Aging Sci,yeast_model_organism,False,True,S. cerevisiae is not mentioned in the abstract,,,,,,
34786677,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is a frequently used model organism,biological,common_model,as a frequently used model organism,1.0,False
34773052,S. cerevisiae,2021,Sci Rep,yeast_model_organism,False,True,explanation,,,,,,
34725148,S. cerevisiae,2021,Proc Natl Acad Sci U S A,yeast_model_organism,True,True,,to identify and characterize an iron homeostasis mechanism of action,technical,mechanism_of_action,to identify and characterize an iron homeostasis mechanism of action,1.0,False
34725148,S. cerevisiae,2021,Proc Natl Acad Sci U S A,yeast_model_organism,True,True,,to emulate its traditional use as an unfractionated entity,technical,methodology,as an unfractionated entity to emulate its traditional use,1.0,False
34683364,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,It is a traditional model organism with a strong track record in eukaryotic biology,historical,traditional_model,Yeast Saccharomyces cerevisiae is a traditional model organism with unprecedented impact on our understanding of many fundamental processes in eukaryotic cells.,1.0,False
34683364,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,It is exceptionally well suited for studying mitochondrial carriers,technical,mitochondrial_carrier_study,"As such, the yeast is also exceptionally well suited for investigation of mitochondrial carriers.",1.0,False
34681934,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
34629535,S. cerevisiae,2021,J Food Sci Technol,yeast_model_organism,False,True,no explicit justification provided,,,,,,
34627377,S. cerevisiae,2021,Cell Biosci,yeast_model_organism,True,True,,The budding yeast model enables single‑cell approaches to study telomerase‑negative cells.,technical,single_cell_approach,Experimental data using single-cell approaches in the budding yeast model organism show that telomerase-negative cells often experience...,0.957,False
34576779,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,Yeast has a foundational role in discovering cleavage and polyadenylation mechanisms and APA drivers,biological,foundational_role,Given the foundational role that research in this yeast has played in the discovery of the mechanisms of cleavage and polyadenylation and in the drivers of APA,1.0,False
34573326,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,False,True,The abstract does not provide an explicit justification for choosing S. cerevisiae.,,,,,,
34573298,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,False,True,The abstract does not provide an explicit justification for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
34573285,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,its genetic tractability,biological,genetic_tractability,"Due to its genetic tractability, the yeast Saccharomyces cerevisiae represents a valuable model organism",1.0,False
34572998,S. cerevisiae,2021,Antioxidants (Basel),yeast_model_organism,False,True,No explicit justification provided in the abstract.,,,,,,
34568775,S. cerevisiae,2021,MicroPubl Biol,yeast_model_organism,True,True,,S. cerevisiae is a well‑studied model organism,technical,well_studied_model,well‑studied model organism Saccharomyces cerevisiae,0.962,False
34568775,S. cerevisiae,2021,MicroPubl Biol,yeast_model_organism,True,True,,CaORC proteins share domain similarity with S. cerevisiae ORC proteins,biological,protein_similarity,domain architecture of CaORC proteins share similarities with the ORC proteins of S. cerevisiae,1.0,False
34544138,S. cerevisiae,2021,G3 (Bethesda),yeast_model_organism,True,True,,S. cerevisiae is used because it is an established model organism for studying quantitative traits,biological,quantitative_traits,"The budding yeast Saccharomyces cerevisiae has become a model organism for studying quantitative traits, successfully increasing our knowledge in many aspects.",1.0,False
34542849,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is an appealing model organism for studying actin cytoskeleton organization and function,biological,actin_cytoskeleton,is an appealing model organism to study the organization and function of the actin cytoskeleton,1.0,False
34542848,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is widely used as a model organism in biological research,biological,model_organism_popularity,widely used as a model organism in biological research,1.0,False
34440294,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,chosen because it serves as a model organism for studying iron homeostasis,biological,iron_homeostasis,used as a model organism for iron homeostasis studies,1.0,False
34440294,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,chosen due to its role as a food supplement and fermentative microorganism in the food industry,economic,food_industry,also as a food supplement and fermentative microorganism in the food industry,1.0,False
34431694,S. cerevisiae,2021,mSphere,yeast_model_organism,True,True,,S. cerevisiae is an important model organism,biological,model_organism,the important model organism Saccharomyces cerevisiae,1.0,False
34409067,S. cerevisiae,2021,Front Mol Biosci,yeast_model_organism,False,True,explanation,,,,,,
34377963,S. cerevisiae,2021,MicroPubl Biol,yeast_model_organism,False,True,explanation,,,,,,
34356487,S. cerevisiae,2021,Biology (Basel),yeast_model_organism,True,True,,It is a conventional yeast widely used for fatty acid synthesis,biological,model_organism_suitability,Conventional yeast Saccharomyces cerevisiae is one of the models used for FA synthesis.,1.0,False
34356487,S. cerevisiae,2021,Biology (Basel),yeast_model_organism,True,True,,"It is suitable as a model organism and a great candidate for producing biomolecules, especially fatty acids",biological,model_organism_candidate,"making it suitable as a model organism and a great candidate for the production of biomolecules, especially FAs.",1.0,False
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,widely used as a cell factory,economic,cell_factory,widely used as a cell factory,1.0,False
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,important eukaryal model for studying cellular physiology related to human health and disease,biological,human_health_model,important eukaryal model organism for studying cellular physiology related to human health and disease,1.0,False
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,first eukaryal organism with a genome-scale metabolic model,historical,first_GEM,first eukaryal organism for which a genome-scale metabolic model (GEM) was developed,1.0,False
34297314,S. cerevisiae,2021,Geroscience,yeast_model_organism,True,True,,S. cerevisiae is a premier model for identifying genetic and molecular factors that modulate cellular aging and for evaluating longevity interventions,biological,aging_mechanisms,has served as a premier model organism for identifying genetic and molecular factors that modulate cellular aging and is a powerful system in which to evaluate candidate longevity interventions,1.0,False
34152326,S. cerevisiae,2021,J Vis Exp,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing S. cerevisiae; it only states that it is utilized as a model organism.,,,,,,
34101381,S. cerevisiae,2021,Curr Protoc,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
34097566,S. cerevisiae,2021,Virulence,yeast_model_organism,True,True,,S. cerevisiae is used because septin roles have already been identified in this model organism,biological,reference_model,the roles played by septins were identified in the model organism Saccharomyces cerevisiae,1.0,False
37744109,S. cerevisiae,2021,Front Fungal Biol,yeast_model_organism,True,True,,S. cerevisiae is an important model organism for investigating aging processes,biological,aging_studies,Saccharomyces cerevisiae has become an important model organism for the investigation of these processes.,1.0,False
37744109,S. cerevisiae,2021,Front Fungal Biol,yeast_model_organism,True,True,,Yeast is used in industrial processes such as beer and wine production,economic,industrial_application,Yeast is used in industrial processes (beer and wine production),1.0,False
34043202,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,It is amenable to genetic analysis and cell biology,biological,genetic_analysis,amenable both to genetic analysis and cell biology,1.0,False
34043202,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,It provides platforms to examine pathogenic proteins involved in human diseases,technical,protein_analysis_platform,yeast has provided platforms to examine the properties of pathogenic proteins involved in human diseases,1.0,False
34033682,S. cerevisiae,2021,Yeast,yeast_model_organism,True,True,,Yeast is a versatile model for investigating kAE1-related research questions,technical,model_system,highlight the versatility of yeast as model to investigate kAE1-related research questions,1.0,False
34012974,S. cerevisiae,2021,Front Nutr,yeast_model_organism,False,True,explanation,,,,,,
33969449,S. cerevisiae,2021,World J Microbiol Biotechnol,yeast_model_organism,True,True,,S. cerevisiae is a well-known model organism,historical,established_model,well-known model organism Saccharomyces cerevisiae,1.0,False
33950496,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,widely accepted and well‑studied eukaryotic model organism,historical,model_organism_acceptance,which is a widely accepted and well‑studied eukaryotic model organism,0.957,False
33950496,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,generally able to synthesize all amino acids on its own (prototrophic),biological,amino_acid_prototrophy,"are generally able to synthesize all amino acids on their own (i.e., prototrophic)",1.0,False
33925940,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,False,True,explanation,,,,,,
33884185,S. cerevisiae,2021,Toxicol Res (Camb),yeast_model_organism,False,True,The abstract does not provide any explicit justification for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
33806931,S. cerevisiae,2021,Bioengineering (Basel),yeast_model_organism,True,True,,It is a model organism,biological,model_organism,based on the model organism Saccharomyces cerevisiae (Sc2.0),1.0,False
33800717,S. cerevisiae,2021,Molecules,yeast_model_organism,True,True,,suitable for large-scale RNA nanoparticle production,technical,large_scale_production,as a potential model organism for the production of RNA nanoparticles on a large scale,1.0,False
33794429,S. cerevisiae,2021,Chemosphere,yeast_model_organism,True,True,,It is a eukaryotic model organism for studying toxic effects.,biological,eukaryotic_model,Saccharomyces cerevisiae has been used as a eukaryotic model organism for studying the toxic effects of various compounds.,1.0,False
33770579,S. cerevisiae,2021,Biochem Biophys Res Commun,yeast_model_organism,True,True,,to screen mutants of the pleiotropic drug resistance network for susceptibility to cantharidin,technical,genetic_screen,employed Sacharomyces cerevisiae as a model organism and screened mutants of pleiotropic drug resistance network of genes for their susceptibility to cantharidin,1.0,False
33758180,S. cerevisiae,2021,Nat Commun,yeast_model_organism,False,True,explanation,,,,,,
33740714,S. cerevisiae,2021,J Hazard Mater,yeast_model_organism,False,True,explanation,,,,,,
33677561,S. cerevisiae,2021,Nucleic Acids Res,yeast_model_organism,False,True,explanation,,,,,,
33673244,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33668158,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,True,True,,"S. cerevisiae is a traditional model organism that provides extensive knowledge of eukaryotic cellular processes, making it suitable for plasma‑cell interaction studies",biological,model_organism,Yeast Saccharomyces cerevisiae is a traditional model organism with unprecedented impact on our knowledge of processes in eukaryotic cells.,1.0,False
33668157,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,True,True,,to better understand human diseases,biological,disease_modeling,"To better understand human diseases, Saccharomyces cerevisiae yeast are used as a model organism.",1.0,False
33659389,S. cerevisiae,2020,Bio Protoc,yeast_model_organism,True,True,,S. cerevisiae is considered a valuable model for studying ion homeostasis,historical,longstanding_use,has been perceived over decades as a highly valuable model organism for the investigation of ion homeostasis,1.0,False
